ad_id,created_date,market,language,ad_format,industry_vertical,advertiser_tier,campaign_objective,policy_category,risk_level,ad_text,landing_page_claim,golden_label,human_label,llm_label,llm_confidence_score,human_confidence_score,review_time_seconds,appeal_submitted,appeal_result,bpo_team,reviewer_tenure,error_type,is_llm_correct,is_human_correct,is_human_ai_agreement,is_advertiser_over_rejection,is_policy_risk_miss,is_low_confidence_case,is_high_risk_approval_miss,recommended_action
AD04152,2024-08-19,DE,German,Display Ad,Retail,enterprise,Traffic,Misleading Claim,high,The only product that truly delivers on its promise,Offer valid while stocks last,rejected,rejected,escalated,0.924,0.959,168,False,not_submitted,BPO_B,experienced,market_nuance_error,False,True,False,False,True,False,False,add_to_model_feedback
AD04153,2024-01-16,DE,German,Video Ad,Travel,enterprise,Conversions,Safe Ad,low,Premium beauty bundle with customer reviews,Age verification required,approved,approved,approved,0.821,0.919,39,False,not_submitted,BPO_B,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04154,2024-05-05,DE,German,App Install Ad,Gaming,mid_market,Sales,Safe Ad,low,Try our gaming app with exclusive starter rewards,Subject to regulatory approval,approved,approved,approved,0.864,0.883,28,False,not_submitted,BPO_E,new,none,True,True,True,False,False,False,False,no_action_required
AD04155,2024-03-27,ES,Spanish,Video Ad,Finance,small_business,Lead Generation,Restricted Product,high,Same-day alcohol delivery in select areas,Free trial followed by monthly subscription,rejected,approved_limited,rejected,0.954,0.7,128,False,not_submitted,BPO_A,experienced,none,True,False,False,False,False,False,False,flag_for_calibration
AD04156,2024-04-24,FR,French,App Install Ad,Retail,enterprise,Brand Awareness,Financial Product Claim,medium,Compare mortgage options across top lenders,Pricing subject to change,rejected,approved,rejected,0.943,0.577,190,False,not_submitted,BPO_C,new,none,True,False,False,False,False,False,False,flag_for_calibration
AD04157,2024-01-03,MX,Spanish,Video Ad,Health and Wellness,mid_market,Traffic,Landing Page Issue,low,See full terms on our website before applying,Not available in all regions,rejected,escalated,rejected,0.914,0.375,92,False,not_submitted,BPO_B,new,none,True,False,False,False,False,False,False,flag_for_calibration
AD04158,2024-04-13,FR,French,Search Ad,Health and Wellness,small_business,Traffic,Health Claim,high,Wellness supplements crafted from natural extracts,Professional advice recommended,approved,approved,approved_limited,0.471,0.868,228,False,not_submitted,BPO_D,experienced,over_rejection,False,True,False,True,False,True,False,route_to_human_review
AD04159,2024-02-02,DE,German,Display Ad,Travel,mid_market,Sales,Brand Safety Risk,medium,Switch and save — see how alternatives stack up,Standard delivery times apply,escalated,escalated,approved,0.873,0.854,152,False,not_submitted,BPO_E,new,market_nuance_error,False,True,False,False,True,False,False,add_to_model_feedback
AD04160,2024-08-15,UK,English,Video Ad,E-commerce,mid_market,Lead Generation,Safe Ad,low,Discover our latest seasonal offers,Promotional pricing for new customers only,approved,approved,approved,0.941,0.986,50,False,not_submitted,BPO_B,new,none,True,True,True,False,False,False,False,no_action_required
AD04161,2024-06-16,DE,German,Display Ad,Gaming,small_business,Traffic,Health Claim,low,Natural supplement to support your daily routine,Clinically inspired formula,approved_limited,rejected,approved_limited,0.886,0.4,94,False,not_submitted,BPO_B,new,none,True,False,False,False,False,False,False,flag_for_calibration
AD04162,2024-04-13,US,English,Shopping Ad,Retail,strategic_account,Conversions,Restricted Product,medium,Licensed lottery tickets available in your region,Rates may vary by eligibility,rejected,rejected,rejected,0.859,0.876,191,True,upheld,BPO_B,experienced,none,True,True,True,False,False,False,False,no_action_required
AD04163,2024-08-13,BR,Portuguese,Social Feed Ad,Finance,small_business,Lead Generation,Misleading Claim,high,Scientifically proven to work in just one week,Results depend on individual use,approved_limited,approved_limited,approved,0.878,0.903,237,False,not_submitted,BPO_D,new,high_risk_approval_miss,False,True,False,False,True,False,True,escalate_to_human_review
AD04164,2024-11-30,US,English,Social Feed Ad,Mobile Apps,mid_market,Lead Generation,Restricted Product,low,Age-verified adult subscription platform,No purchase required,approved_limited,approved_limited,approved_limited,0.869,0.917,65,False,not_submitted,BPO_B,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04165,2024-07-16,ES,Spanish,Video Ad,Finance,mid_market,Retargeting,Scam or Suspicious Offer,high,Enter your details to unlock your mystery reward,Terms and conditions apply,rejected,rejected,rejected,0.916,0.919,251,False,not_submitted,BPO_D,new,none,True,True,True,False,False,False,False,no_action_required
AD04166,2024-04-12,UK,English,Video Ad,E-commerce,small_business,Conversions,Financial Product Claim,medium,Compare mortgage options across top lenders,Limited availability,approved_limited,approved_limited,approved_limited,0.96,0.984,104,False,not_submitted,BPO_B,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04167,2024-05-27,FR,French,Social Feed Ad,Beauty,enterprise,Brand Awareness,Safe Ad,medium,New meal delivery plan for busy professionals,Customer testimonials shown,approved,approved,approved,0.972,0.909,49,False,not_submitted,BPO_D,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04168,2024-10-15,US,English,Search Ad,Education,mid_market,Conversions,Landing Page Issue,high,Pricing varies — visit site for accurate information,Subscription renews monthly,escalated,escalated,rejected,0.947,0.975,168,True,upheld,BPO_A,experienced,over_rejection,False,True,False,True,False,False,False,add_to_model_feedback
AD04169,2024-02-06,DE,German,Search Ad,Mobile Apps,mid_market,App Installs,Health Claim,high,Boost your morning routine with our daily blend,Check local rules before applying,approved_limited,rejected,approved_limited,0.941,0.44,176,True,upheld,BPO_B,experienced,none,True,False,False,False,False,False,False,flag_for_calibration
AD04170,2024-04-26,DE,German,Display Ad,Mobile Apps,mid_market,Lead Generation,Scam or Suspicious Offer,medium,Verify your account to receive your free reward,Product information updated regularly,rejected,rejected,rejected,0.913,0.937,112,False,not_submitted,BPO_B,experienced,none,True,True,True,False,False,False,False,no_action_required
AD04171,2024-06-20,MX,Spanish,Search Ad,Health and Wellness,strategic_account,Lead Generation,Political or Sensitive Content,medium,Support our movement for local community change,Individual results may vary,rejected,rejected,rejected,0.937,0.887,150,True,upheld,BPO_C,experienced,none,True,True,True,False,False,False,False,no_action_required
AD04172,2024-08-19,IT,Italian,Social Feed Ad,Food and Beverage,strategic_account,Brand Awareness,Political or Sensitive Content,low,Join the conversation about fair representation,Offer valid while stocks last,approved_limited,escalated,approved,0.252,0.492,40,False,not_submitted,BPO_D,intermediate,market_nuance_error,False,False,False,False,True,True,False,route_to_human_review
AD04173,2024-07-29,MX,Spanish,Search Ad,Health and Wellness,small_business,Brand Awareness,Scam or Suspicious Offer,medium,Claim your free device — only 3 slots remaining,Age verification required,rejected,rejected,rejected,0.964,0.912,152,False,not_submitted,BPO_D,new,none,True,True,True,False,False,False,False,no_action_required
AD04174,2024-09-12,US,English,Search Ad,Education,small_business,Traffic,Financial Product Claim,high,Find the best savings rate for your goals,Subject to regulatory approval,rejected,rejected,rejected,0.979,0.837,163,False,not_submitted,BPO_E,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04175,2024-12-09,BR,Portuguese,App Install Ad,Food and Beverage,mid_market,Conversions,Health Claim,medium,Daily nutrition designed for active adults,Free trial followed by monthly subscription,rejected,rejected,rejected,0.95,0.916,133,False,not_submitted,BPO_D,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04176,2024-03-04,ES,Spanish,App Install Ad,Health and Wellness,strategic_account,Conversions,Financial Product Claim,high,Compare mortgage options across top lenders,Pricing subject to change,rejected,rejected,rejected,0.948,0.886,177,False,not_submitted,BPO_A,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04177,2024-06-24,ES,Spanish,Video Ad,Health and Wellness,enterprise,Retargeting,Financial Product Claim,high,Open a savings account and start earning today,Not available in all regions,approved_limited,approved,approved_limited,0.9,0.484,382,False,not_submitted,BPO_D,new,none,True,False,False,False,False,False,False,flag_for_calibration
AD04178,2024-05-18,MX,Spanish,Video Ad,Beauty,small_business,Lead Generation,Brand Safety Risk,high,Side-by-side comparisons of competing products,Professional advice recommended,rejected,rejected,rejected,0.888,0.854,166,False,not_submitted,BPO_A,experienced,none,True,True,True,False,False,False,False,no_action_required
AD04179,2024-02-02,IT,Italian,Shopping Ad,Food and Beverage,enterprise,Brand Awareness,Safe Ad,low,Download our app and track your order in real time,Standard delivery times apply,approved,approved,approved,0.97,0.907,33,False,not_submitted,BPO_C,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04180,2024-02-16,MX,Spanish,Search Ad,Education,small_business,App Installs,Brand Safety Risk,medium,Consumer comparison tool for popular categories,Promotional pricing for new customers only,approved,approved,escalated,0.3,0.909,75,False,not_submitted,BPO_C,intermediate,over_rejection,False,True,False,True,False,True,False,route_to_human_review
AD04181,2024-08-17,IT,Italian,Video Ad,Health and Wellness,small_business,Lead Generation,Safe Ad,low,This course helps beginners learn data analytics,Clinically inspired formula,approved,approved,approved,0.963,0.963,21,True,upheld,BPO_B,experienced,none,True,True,True,False,False,False,False,no_action_required
AD04182,2024-07-05,UK,English,Search Ad,Travel,mid_market,Traffic,Scam or Suspicious Offer,high,You have been selected for an exclusive prize,Rates may vary by eligibility,rejected,rejected,rejected,0.928,0.961,299,False,not_submitted,BPO_D,new,none,True,True,True,False,False,False,False,no_action_required
AD04183,2024-04-16,IT,Italian,Video Ad,Food and Beverage,small_business,App Installs,Restricted Product,medium,Online pharmacy with prescription delivery service,Results depend on individual use,approved_limited,rejected,rejected,0.331,0.637,150,True,reversed,BPO_D,new,over_rejection,False,False,True,True,False,True,False,route_to_human_review
AD04184,2024-11-27,DE,German,App Install Ad,Finance,mid_market,Retargeting,Safe Ad,medium,Try our gaming app with exclusive starter rewards,No purchase required,approved_limited,escalated,approved_limited,0.948,0.428,65,False,not_submitted,BPO_D,new,none,True,False,False,False,False,False,False,flag_for_calibration
AD04185,2024-04-23,MX,Spanish,Shopping Ad,Education,mid_market,Retargeting,Misleading Claim,medium,Outperforms every competitor in independent tests,Terms and conditions apply,approved_limited,escalated,escalated,0.943,0.472,94,False,not_submitted,BPO_C,intermediate,over_rejection,False,False,True,True,False,False,False,add_to_model_feedback
AD04186,2024-08-05,BR,Portuguese,App Install Ad,Finance,enterprise,Lead Generation,Financial Product Claim,high,Compare mortgage options across top lenders,Limited availability,approved,approved,approved,0.815,0.98,199,False,not_submitted,BPO_E,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04187,2024-12-26,FR,French,Social Feed Ad,Finance,strategic_account,App Installs,Safe Ad,low,Summer sale now on — limited time only,Customer testimonials shown,approved,approved,approved,0.905,0.949,24,False,not_submitted,BPO_D,experienced,none,True,True,True,False,False,False,False,no_action_required
AD04188,2024-09-13,UK,English,Social Feed Ad,E-commerce,small_business,Lead Generation,Brand Safety Risk,medium,Side-by-side comparisons of competing products,Subscription renews monthly,approved_limited,approved_limited,approved_limited,0.917,0.873,67,False,not_submitted,BPO_B,experienced,none,True,True,True,False,False,False,False,no_action_required
AD04189,2024-09-22,FR,French,Shopping Ad,E-commerce,mid_market,Retargeting,Safe Ad,low,Shop the new collection — fresh arrivals weekly,Check local rules before applying,approved_limited,rejected,rejected,0.947,0.492,30,False,not_submitted,BPO_D,experienced,over_rejection,False,False,True,True,False,False,False,add_to_model_feedback
AD04190,2024-04-13,DE,German,Social Feed Ad,Gaming,enterprise,App Installs,Financial Product Claim,high,Credit options tailored to your financial situation,Product information updated regularly,rejected,rejected,rejected,0.903,0.883,215,False,not_submitted,BPO_C,experienced,none,True,True,True,False,False,False,False,no_action_required
